¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,√÷¿˙±‚ø¬(°∆C),√÷∞Ì±‚ø¬(°∆C),¿œ∞≠ºˆ∑Æ(mm),∆Ú±’ «≥º”(m/s),∆Ú±’ ªÛ¥ÎΩ¿µµ(%),¿œ √÷Ω…Ω≈¿˚º≥(cm),∆Ú±’ ¿¸øÓ∑Æ(1/10),æ»∞≥ ∞Ëº”Ω√∞£(hr),¿œ πÃºº∏’¡ˆ ≥Ûµµ(ß∂/ß©)
169,»ÊªÍµµ,2005-08-13,24.6,30.5,,3.9,93.9,,7.6,14.72,35.0
169,»ÊªÍµµ,2005-08-14,24.4,30.3,,1.3,90.9,,4.4,2.35,45.0
169,»ÊªÍµµ,2005-08-15,24.3,30.6,0.0,1.6,92.3,,7.5,,54.0
169,»ÊªÍµµ,2005-08-16,24.5,29.3,,1.8,89.5,,3.6,,30.0
169,»ÊªÍµµ,2005-08-17,24.2,30.4,,1.5,87.4,,4.8,,30.0
169,»ÊªÍµµ,2005-08-18,22.8,28.8,3.0,3.2,92.3,,7.1,,
169,»ÊªÍµµ,2005-08-19,22.0,25.2,4.0,3.6,92.0,,9.6,,
169,»ÊªÍµµ,2005-08-20,21.9,27.6,0.1,3.8,82.6,,7.0,,
169,»ÊªÍµµ,2005-08-21,21.5,26.1,0.0,2.5,86.8,,5.3,,
169,»ÊªÍµµ,2005-08-22,21.5,26.7,0.1,2.7,91.3,,7.8,,
169,»ÊªÍµµ,2005-08-23,21.4,28.3,,3.7,80.4,,6.5,,23.0
169,»ÊªÍµµ,2005-08-24,19.7,23.0,24.5,7.8,88.6,,9.8,,26.0
169,»ÊªÍµµ,2005-08-25,20.1,24.3,4.0,5.3,91.3,,8.5,0.92,
169,»ÊªÍµµ,2005-08-26,19.4,25.6,0.0,3.0,82.6,,5.9,,33.0
169,»ÊªÍµµ,2005-08-27,20.3,26.0,,1.6,85.0,,3.5,,46.0
169,»ÊªÍµµ,2005-08-28,20.4,24.8,,2.5,83.3,,3.3,,57.0
169,»ÊªÍµµ,2005-08-29,20.1,24.7,,2.3,89.1,,5.8,,52.0
169,»ÊªÍµµ,2005-08-30,20.5,22.0,0.5,3.7,82.9,,9.8,,
169,»ÊªÍµµ,2005-08-31,21.8,27.1,,4.6,83.0,,7.4,,
169,»ÊªÍµµ,2005-09-01,23.0,30.3,0.4,4.0,93.5,,6.4,1.55,
169,»ÊªÍµµ,2005-09-02,22.6,28.7,0.5,2.7,92.9,,7.8,3.17,53.0
169,»ÊªÍµµ,2005-09-03,21.5,23.9,0.0,6.3,78.1,,8.4,,21.0
169,»ÊªÍµµ,2005-09-04,21.0,25.6,0.4,4.9,85.0,,7.1,,23.0
169,»ÊªÍµµ,2005-09-05,20.9,24.4,,6.9,79.4,,3.5,,21.0
169,»ÊªÍµµ,2005-09-06,20.9,22.3,,13.8,76.3,,8.1,,31.0
169,»ÊªÍµµ,2005-09-07,19.8,22.0,,6.6,84.3,,0.0,,22.0
169,»ÊªÍµµ,2005-09-08,19.5,28.0,,2.9,86.9,,4.1,,27.0
169,»ÊªÍµµ,2005-09-09,20.6,27.2,,4.8,88.6,,6.5,,
169,»ÊªÍµµ,2005-09-10,20.0,28.0,,2.5,87.4,,7.5,,18.0
169,»ÊªÍµµ,2005-09-11,21.6,28.6,0.1,2.7,93.0,,7.9,,27.0
169,»ÊªÍµµ,2005-09-12,23.3,29.3,,4.3,89.9,,7.3,,
169,»ÊªÍµµ,2005-09-13,21.9,26.7,0.4,11.4,90.9,,9.9,,
169,»ÊªÍµµ,2005-09-14,19.9,23.3,,5.2,86.0,,3.6,,40.0
169,»ÊªÍµµ,2005-09-15,19.4,25.2,,4.2,86.3,,5.3,,33.0
169,»ÊªÍµµ,2005-09-16,20.4,25.1,,9.4,85.0,,6.0,,28.0
169,»ÊªÍµµ,2005-09-17,21.7,26.5,,7.7,94.8,,7.5,3.55,
169,»ÊªÍµµ,2005-09-18,19.6,24.8,10.0,4.6,94.6,,6.9,1.35,
169,»ÊªÍµµ,2005-09-19,19.3,22.6,0.1,2.4,94.6,,9.1,0.82,
169,»ÊªÍµµ,2005-09-20,19.0,23.1,7.0,4.4,89.9,,10.0,,
169,»ÊªÍµµ,2005-09-21,19.3,23.1,10.0,5.9,97.0,,10.0,6.53,
169,»ÊªÍµµ,2005-09-22,18.0,19.5,0.1,7.4,84.8,,8.5,,12.0
169,»ÊªÍµµ,2005-09-23,18.5,20.9,,5.8,85.0,,4.3,,21.0
169,»ÊªÍµµ,2005-09-24,18.6,21.2,,4.8,85.0,,3.6,,18.0
169,»ÊªÍµµ,2005-09-25,18.0,25.4,,2.3,89.3,,5.1,,28.0
169,»ÊªÍµµ,2005-09-26,19.2,25.6,,2.0,83.1,,5.0,,23.0
169,»ÊªÍµµ,2005-09-27,19.2,25.2,0.5,2.0,80.3,,7.9,,26.0
169,»ÊªÍµµ,2005-09-28,18.3,22.2,,2.8,78.8,,6.8,,22.0
169,»ÊªÍµµ,2005-09-29,19.1,24.6,,5.7,77.6,,7.1,,24.0
169,»ÊªÍµµ,2005-09-30,20.0,24.8,0.0,7.4,92.6,,9.6,6.25,31.0
169,»ÊªÍµµ,2005-10-01,19.8,24.6,0.2,4.9,94.9,,9.4,5.73,17.0
169,»ÊªÍµµ,2005-10-02,17.7,21.8,0.0,8.2,82.0,,9.1,,35.0
169,»ÊªÍµµ,2005-10-03,16.1,19.5,0.3,7.4,68.4,,7.5,,25.0
169,»ÊªÍµµ,2005-10-04,13.6,18.8,4.5,5.4,76.0,,9.8,,29.0
169,»ÊªÍµµ,2005-10-05,17.5,19.7,0.2,5.4,63.5,,6.6,,30.0
169,»ÊªÍµµ,2005-10-06,17.4,20.0,,3.4,69.3,,4.8,,27.0
169,»ÊªÍµµ,2005-10-07,16.5,19.3,13.5,2.9,95.6,,9.8,6.87,16.0
169,»ÊªÍµµ,2005-10-08,16.7,18.7,0.5,8.5,67.0,,2.6,,25.0
169,»ÊªÍµµ,2005-10-09,16.7,19.5,,5.3,63.0,,3.0,,22.0
169,»ÊªÍµµ,2005-10-10,16.9,20.1,,4.0,71.9,,3.1,,23.0
169,»ÊªÍµµ,2005-10-11,17.1,20.1,,4.4,72.3,,0.4,,21.0
169,»ÊªÍµµ,2005-10-12,16.4,20.4,,3.2,73.8,,1.8,,22.0
169,»ÊªÍµµ,2005-10-13,17.9,23.6,,2.6,83.5,,3.1,,28.0
169,»ÊªÍµµ,2005-10-14,15.4,19.1,,9.1,67.8,,5.1,,22.0
169,»ÊªÍµµ,2005-10-15,15.7,18.7,,6.0,61.0,,2.0,,33.0
169,»ÊªÍµµ,2005-10-16,15.6,18.9,,4.4,56.9,,0.5,,47.0
169,»ÊªÍµµ,2005-10-17,15.5,19.2,,3.3,71.1,,0.0,,56.0
169,»ÊªÍµµ,2005-10-18,15.4,17.5,,7.5,69.0,,0.4,,39.0
169,»ÊªÍµµ,2005-10-19,15.7,18.1,,5.8,70.9,,0.9,,43.0
169,»ÊªÍµµ,2005-10-20,15.5,19.4,,2.3,80.5,,3.3,,47.0
169,»ÊªÍµµ,2005-10-21,12.3,17.4,1.5,6.9,79.5,,8.4,,40.0
169,»ÊªÍµµ,2005-10-22,11.5,12.8,,11.5,66.5,,2.1,,28.0
169,»ÊªÍµµ,2005-10-23,12.7,15.7,,6.2,61.6,,3.6,,38.0
169,»ÊªÍµµ,2005-10-24,13.3,19.7,,3.7,67.4,,2.6,,95.0
169,»ÊªÍµµ,2005-10-25,14.2,19.2,,2.0,85.8,,6.6,,155.0
169,»ÊªÍµµ,2005-10-26,14.1,17.8,,1.9,84.8,,1.6,,139.0
169,»ÊªÍµµ,2005-10-27,14.4,21.8,,2.4,78.6,,1.4,,80.0
169,»ÊªÍµµ,2005-10-28,13.6,18.0,0.2,6.4,75.9,,8.9,,42.0
169,»ÊªÍµµ,2005-10-29,12.5,15.2,,7.5,57.6,,6.0,,25.0
169,»ÊªÍµµ,2005-10-30,9.1,14.0,4.0,7.3,65.8,,5.6,,23.0
169,»ÊªÍµµ,2005-10-31,12.5,14.8,,5.7,53.9,,3.0,,22.0
169,»ÊªÍµµ,2005-11-01,11.2,20.1,,3.6,68.5,,0.8,,39.0
169,»ÊªÍµµ,2005-11-02,13.3,19.9,,4.7,74.6,,5.1,,38.0
169,»ÊªÍµµ,2005-11-03,15.1,21.7,,4.7,82.1,,4.5,,34.0
169,»ÊªÍµµ,2005-11-04,15.7,20.7,,3.6,91.5,,7.4,,29.0
169,»ÊªÍµµ,2005-11-05,16.2,21.3,21.5,6.3,97.4,,9.5,3.38,
169,»ÊªÍµµ,2005-11-06,12.6,16.9,4.0,7.5,86.9,,7.6,,
169,»ÊªÍµµ,2005-11-07,12.4,17.5,,5.2,65.8,,1.4,,387.0
169,»ÊªÍµµ,2005-11-08,12.2,15.7,,4.5,54.9,,0.6,,78.0
169,»ÊªÍµµ,2005-11-09,11.8,18.0,,3.5,59.0,,6.1,,47.0
169,»ÊªÍµµ,2005-11-10,12.7,22.3,1.0,5.2,80.6,,5.5,,45.0
169,»ÊªÍµµ,2005-11-11,14.3,16.0,17.0,5.9,82.1,,7.6,,
169,»ÊªÍµµ,2005-11-12,12.2,16.0,,4.6,56.8,,0.0,,43.0
169,»ÊªÍµµ,2005-11-13,12.4,18.2,,4.3,73.0,,5.0,,59.0
169,»ÊªÍµµ,2005-11-14,8.8,12.8,0.0,12.4,58.4,,8.0,,31.0
169,»ÊªÍµµ,2005-11-15,7.9,10.5,,11.7,57.9,,6.0,,27.0
169,»ÊªÍµµ,2005-11-16,7.7,9.1,,9.4,58.4,,7.1,,19.0
169,»ÊªÍµµ,2005-11-17,7.7,9.8,,10.0,57.8,,4.8,,21.0
169,»ÊªÍµµ,2005-11-18,8.3,10.2,,9.7,56.1,,4.1,,33.0
169,»ÊªÍµµ,2005-11-19,7.0,8.7,,9.9,62.4,,5.1,,24.0
169,»ÊªÍµµ,2005-11-20,7.4,9.0,,7.6,61.1,,3.6,,18.0
169,»ÊªÍµµ,2005-11-21,8.0,13.4,0.0,4.0,64.6,,4.6,,86.0
169,»ÊªÍµµ,2005-11-22,8.8,11.2,,3.8,65.1,,5.0,,44.0
169,»ÊªÍµµ,2005-11-23,8.8,15.0,,2.9,64.3,,7.0,,65.0
169,»ÊªÍµµ,2005-11-24,10.5,14.6,,3.6,56.4,,1.0,,100.0
169,»ÊªÍµµ,2005-11-25,10.0,15.7,,3.3,57.6,,1.8,,87.0
169,»ÊªÍµµ,2005-11-26,10.8,16.3,,4.9,56.8,,1.6,,87.0
169,»ÊªÍµµ,2005-11-27,9.0,14.6,,4.4,60.4,,2.4,,127.0
169,»ÊªÍµµ,2005-11-28,8.8,18.4,0.3,7.4,70.6,,5.5,,100.0
169,»ÊªÍµµ,2005-11-29,6.6,10.9,,7.3,51.4,,4.5,,51.0
169,»ÊªÍµµ,2005-11-30,8.4,12.4,,4.1,62.5,,2.4,,94.0
169,»ÊªÍµµ,2005-12-01,10.0,15.9,,4.4,60.0,,4.1,,139.0
169,»ÊªÍµµ,2005-12-02,4.7,10.5,,10.6,60.6,,5.1,,47.0
169,»ÊªÍµµ,2005-12-03,4.3,7.0,2.0,5.8,63.8,,6.6,,31.0
169,»ÊªÍµµ,2005-12-04,-1.1,6.9,6.6,10.6,82.0,0.3,8.5,,
169,»ÊªÍµµ,2005-12-05,-1.1,5.4,1.8,13.2,78.4,0.7,6.8,,
169,»ÊªÍµµ,2005-12-06,1.1,5.7,0.5,8.9,73.0,,5.5,,
169,»ÊªÍµµ,2005-12-07,1.4,5.0,1.7,6.4,77.6,,6.5,,20.0
169,»ÊªÍµµ,2005-12-08,2.5,6.0,0.1,6.4,61.1,,6.0,,27.0
169,»ÊªÍµµ,2005-12-09,3.6,6.7,,4.0,63.6,,4.6,,39.0
169,»ÊªÍµµ,2005-12-10,2.8,10.8,0.0,5.7,75.8,,7.6,,44.0
169,»ÊªÍµµ,2005-12-11,-0.6,2.8,1.0,10.1,73.5,0.8,8.0,,22.0
169,»ÊªÍµµ,2005-12-12,-1.7,2.5,2.4,9.7,87.8,1.1,7.3,,
169,»ÊªÍµµ,2005-12-13,-1.5,2.1,4.8,9.6,91.5,5.5,7.1,,
169,»ÊªÍµµ,2005-12-14,-0.9,2.8,5.3,7.7,88.1,3.5,6.9,,
169,»ÊªÍµµ,2005-12-15,-0.9,2.4,2.0,7.5,70.3,1.9,6.8,,31.0
169,»ÊªÍµµ,2005-12-16,1.2,4.5,0.1,7.1,54.0,0.0,6.5,,35.0
169,»ÊªÍµµ,2005-12-17,-3.6,3.4,0.7,13.3,82.1,0.4,7.0,,27.0
169,»ÊªÍµµ,2005-12-18,-1.7,4.4,0.0,7.0,56.3,,5.8,,23.0
169,»ÊªÍµµ,2005-12-19,1.7,5.8,,4.8,61.5,,3.9,,51.0
169,»ÊªÍµµ,2005-12-20,1.7,5.2,,3.0,73.0,,6.4,,26.0
169,»ÊªÍµµ,2005-12-21,-4.8,4.2,2.0,10.1,75.1,0.7,7.3,,39.0
169,»ÊªÍµµ,2005-12-22,-3.6,4.6,2.0,9.0,73.3,1.5,6.8,,34.0
169,»ÊªÍµµ,2005-12-23,2.5,10.3,0.0,6.9,66.3,,5.3,,78.0
169,»ÊªÍµµ,2005-12-24,1.1,2.9,,7.0,61.8,,3.8,,20.0
169,»ÊªÍµµ,2005-12-25,1.1,9.9,,6.7,68.1,,4.1,,42.0
169,»ÊªÍµµ,2005-12-26,0.4,2.5,,11.0,63.6,,5.4,,27.0
169,»ÊªÍµµ,2005-12-27,0.9,3.5,,9.0,62.3,,5.5,,28.0
169,»ÊªÍµµ,2005-12-28,0.2,1.7,,5.9,70.9,,5.0,,21.0
169,»ÊªÍµµ,2005-12-29,0.7,3.1,,5.5,60.1,,4.9,,51.0
169,»ÊªÍµµ,2005-12-30,2.4,9.0,,3.9,65.9,,5.0,,89.0
169,»ÊªÍµµ,2005-12-31,1.4,5.9,,3.8,77.8,,7.1,,72.0
169,»ÊªÍµµ,2006-01-01,3.5,6.7,0.0,4.2,80.9,,8.0,,47.0
169,»ÊªÍµµ,2006-01-02,3.9,5.7,0.3,7.5,66.0,,6.8,,84.0
169,»ÊªÍµµ,2006-01-03,1.7,4.1,,6.5,62.0,,6.1,,26.0
169,»ÊªÍµµ,2006-01-04,-0.5,3.0,0.0,9.5,65.9,,9.5,,27.0
169,»ÊªÍµµ,2006-01-05,-2.9,0.0,0.0,11.3,74.4,0.1,7.6,,26.0
169,»ÊªÍµµ,2006-01-06,-2.3,1.8,2.9,9.4,83.0,5.1,7.5,,
169,»ÊªÍµµ,2006-01-07,-1.1,2.5,0.1,8.7,79.9,0.0,6.9,,23.0
169,»ÊªÍµµ,2006-01-08,0.3,3.5,,3.6,72.4,,5.0,,26.0
169,»ÊªÍµµ,2006-01-09,1.2,7.8,0.0,2.9,61.1,,7.0,,42.0
169,»ÊªÍµµ,2006-01-10,2.7,7.8,,3.1,59.3,,1.9,,104.0
169,»ÊªÍµµ,2006-01-11,1.4,5.8,,3.6,65.6,,1.8,,51.0
169,»ÊªÍµµ,2006-01-12,3.2,8.5,0.5,9.6,80.8,,8.1,,49.0
169,»ÊªÍµµ,2006-01-13,4.7,11.4,8.0,9.7,96.1,,10.0,9.73,41.0
169,»ÊªÍµµ,2006-01-14,3.2,5.1,,7.9,83.5,,8.4,,37.0
169,»ÊªÍµµ,2006-01-15,3.3,7.2,,3.8,85.5,,6.8,,49.0
169,»ÊªÍµµ,2006-01-16,1.7,4.3,4.0,4.8,79.9,,7.6,,47.0
169,»ÊªÍµµ,2006-01-17,3.0,5.4,0.0,6.6,64.3,,7.4,,107.0
169,»ÊªÍµµ,2006-01-18,2.8,5.3,0.0,7.6,68.8,,7.3,,114.0
169,»ÊªÍµµ,2006-01-19,2.8,5.2,,6.9,78.1,,10.0,,99.0
169,»ÊªÍµµ,2006-01-20,3.6,5.9,,4.1,73.1,,7.4,,22.0
169,»ÊªÍµµ,2006-01-21,2.9,4.3,,7.9,62.9,,3.1,,20.0
169,»ÊªÍµµ,2006-01-22,-0.2,4.3,,11.0,61.0,,3.9,,30.0
169,»ÊªÍµµ,2006-01-23,-0.2,2.0,,9.5,66.1,,5.6,,27.0
169,»ÊªÍµµ,2006-01-24,0.8,3.3,,6.7,64.0,,3.3,,19.0
169,»ÊªÍµµ,2006-01-25,1.4,5.2,,4.5,68.6,,2.9,,30.0
169,»ÊªÍµµ,2006-01-26,3.0,5.3,,4.2,68.9,,4.3,,129.0
169,»ÊªÍµµ,2006-01-27,3.2,6.5,,6.3,68.3,,2.3,,181.0
169,»ÊªÍµµ,2006-01-28,1.1,7.8,,4.1,74.6,,1.8,,54.0
169,»ÊªÍµµ,2006-01-29,4.9,9.6,,6.6,83.6,,4.0,,35.0
169,»ÊªÍµµ,2006-01-30,3.4,9.4,1.5,5.8,89.1,,9.0,,54.0
169,»ÊªÍµµ,2006-01-31,2.1,4.2,6.0,7.8,90.8,,10.0,,40.0
169,»ÊªÍµµ,2006-02-01,1.9,3.9,1.0,10.0,69.8,,5.5,,48.0
169,»ÊªÍµµ,2006-02-02,1.1,3.2,,7.3,63.6,,6.3,,30.0
169,»ÊªÍµµ,2006-02-03,-5.9,1.1,0.1,13.4,71.0,0.3,6.9,,39.0
169,»ÊªÍµµ,2006-02-04,-3.8,-0.2,0.0,9.0,69.8,,6.0,,20.0
169,»ÊªÍµµ,2006-02-05,-2.6,0.4,2.4,4.0,77.5,3.9,9.6,,27.0
169,»ÊªÍµµ,2006-02-06,-2.5,1.2,4.8,3.7,95.3,8.4,10.0,,19.0
169,»ÊªÍµµ,2006-02-07,-2.0,3.8,2.6,9.2,75.0,0.1,10.0,,79.0
169,»ÊªÍµµ,2006-02-08,-4.2,-1.3,0.9,11.8,78.8,1.0,7.8,,26.0
169,»ÊªÍµµ,2006-02-09,-1.7,1.7,0.0,5.9,65.9,,5.3,,21.0
169,»ÊªÍµµ,2006-02-10,1.6,7.4,,4.6,64.0,,6.8,,60.0
169,»ÊªÍµµ,2006-02-11,2.5,6.3,,4.8,70.9,,4.4,,111.0
169,»ÊªÍµµ,2006-02-12,-0.2,2.7,,6.2,58.1,,0.4,,33.0
169,»ÊªÍµµ,2006-02-13,0.7,13.2,0.5,7.2,78.6,,3.3,,31.0
169,»ÊªÍµµ,2006-02-14,4.0,11.8,8.5,6.1,93.4,,9.8,11.42,133.0
169,»ÊªÍµµ,2006-02-15,2.9,5.7,2.0,7.8,92.1,,10.0,7.18,103.0
169,»ÊªÍµµ,2006-02-16,0.3,5.8,0.1,8.8,78.0,,6.9,,75.0
169,»ÊªÍµµ,2006-02-17,-1.6,0.4,0.0,10.7,58.1,,5.1,,57.0
169,»ÊªÍµµ,2006-02-18,-1.7,6.2,,2.9,57.1,,4.5,,84.0
169,»ÊªÍµµ,2006-02-19,2.4,7.1,,2.3,63.8,,3.9,,85.0
169,»ÊªÍµµ,2006-02-20,2.6,7.5,,2.3,76.5,,3.9,,81.0
169,»ÊªÍµµ,2006-02-21,2.2,8.3,,2.4,77.6,,3.9,,78.0
169,»ÊªÍµµ,2006-02-22,1.6,5.0,1.0,7.4,81.1,,8.5,0.45,58.0
169,»ÊªÍµµ,2006-02-23,0.9,3.6,,7.9,59.5,,4.3,,27.0
169,»ÊªÍµµ,2006-02-24,2.0,6.2,,5.4,71.0,,3.8,,59.0
169,»ÊªÍµµ,2006-02-25,3.1,7.8,0.5,3.9,81.0,,9.5,,44.0
169,»ÊªÍµµ,2006-02-26,-0.3,6.5,0.0,12.6,69.0,,3.6,,44.0
169,»ÊªÍµµ,2006-02-27,-0.4,1.5,,9.3,65.5,,4.8,,24.0
169,»ÊªÍµµ,2006-02-28,0.9,4.0,0.5,4.1,76.0,,9.5,,41.0
169,»ÊªÍµµ,2006-03-01,0.4,2.8,1.0,7.7,70.9,,8.3,,47.0
169,»ÊªÍµµ,2006-03-02,0.4,4.6,0.0,6.0,64.3,,3.1,,50.0
169,»ÊªÍµµ,2006-03-03,0.7,4.0,0.0,3.6,65.3,,2.1,,28.0
169,»ÊªÍµµ,2006-03-04,0.0,11.4,,7.0,73.3,,1.0,,29.0
169,»ÊªÍµµ,2006-03-05,6.0,14.4,,4.5,88.5,,6.9,7.62,47.0
169,»ÊªÍµµ,2006-03-06,3.2,10.5,,4.9,95.1,,5.9,13.77,49.0
169,»ÊªÍµµ,2006-03-07,3.2,12.4,,3.6,78.1,,5.1,2.8,81.0
169,»ÊªÍµµ,2006-03-08,3.9,7.4,,4.5,79.3,,4.8,,75.0
169,»ÊªÍµµ,2006-03-09,4.2,15.0,,4.1,79.4,,6.0,,71.0
169,»ÊªÍµµ,2006-03-10,5.8,14.6,,3.9,86.3,,5.4,2.28,51.0
169,»ÊªÍµµ,2006-03-11,3.4,8.0,,4.7,91.6,,9.8,19.9,110.0
169,»ÊªÍµµ,2006-03-12,-3.7,3.4,0.2,13.1,67.8,0.3,7.9,,62.0
169,»ÊªÍµµ,2006-03-13,-3.7,4.7,0.3,8.1,57.1,0.4,5.3,,81.0
169,»ÊªÍµµ,2006-03-14,1.4,8.5,,4.4,59.4,,0.0,,115.0
169,»ÊªÍµµ,2006-03-15,2.7,13.4,0.0,4.1,70.9,,4.8,,56.0
169,»ÊªÍµµ,2006-03-16,4.7,7.7,10.0,3.5,91.5,,6.4,5.1,55.0
169,»ÊªÍµµ,2006-03-17,3.8,10.8,,4.6,89.6,,5.8,5.45,123.0
169,»ÊªÍµµ,2006-03-18,4.0,8.2,10.0,7.6,87.8,,7.5,4.3,49.0
169,»ÊªÍµµ,2006-03-19,3.1,4.9,,10.1,52.8,,0.0,,91.0
169,»ÊªÍµµ,2006-03-20,2.0,11.9,,3.4,63.0,,1.4,,32.0
169,»ÊªÍµµ,2006-03-21,5.7,12.9,,2.9,72.0,,2.3,,34.0
169,»ÊªÍµµ,2006-03-22,6.0,17.7,,4.5,75.8,,6.3,,38.0
169,»ÊªÍµµ,2006-03-23,3.3,6.6,,8.8,68.6,,3.3,,75.0
169,»ÊªÍµµ,2006-03-24,2.4,9.1,,3.6,57.8,,0.4,,32.0
169,»ÊªÍµµ,2006-03-25,4.9,14.4,,7.9,68.5,,4.6,,64.0
169,»ÊªÍµµ,2006-03-26,3.7,10.4,,6.4,64.5,,2.3,,87.0
169,»ÊªÍµµ,2006-03-27,3.6,10.2,,3.2,67.5,,2.8,,58.0
169,»ÊªÍµµ,2006-03-28,0.8,5.5,0.1,11.0,64.3,,5.6,,91.0
169,»ÊªÍµµ,2006-03-29,2.3,11.5,,7.4,58.8,,1.4,,62.0
169,»ÊªÍµµ,2006-03-30,3.8,7.9,,7.1,62.1,,0.4,,65.0
169,»ÊªÍµµ,2006-03-31,3.0,12.6,,5.4,70.6,,2.8,,31.0
169,»ÊªÍµµ,2006-04-01,9.2,13.2,34.0,9.7,92.6,,10.0,11.75,57.0
169,»ÊªÍµµ,2006-04-02,5.5,11.2,1.5,5.6,83.0,,4.3,5.58,55.0
169,»ÊªÍµµ,2006-04-03,6.5,18.1,,5.4,75.6,,3.8,,50.0
169,»ÊªÍµµ,2006-04-04,7.6,11.2,49.0,7.6,96.4,,10.0,14.12,
169,»ÊªÍµµ,2006-04-05,4.3,8.6,2.0,7.4,83.6,,4.4,2.47,82.0
169,»ÊªÍµµ,2006-04-06,4.0,13.3,,3.8,79.5,,5.6,,53.0
169,»ÊªÍµµ,2006-04-07,6.5,15.7,0.2,5.9,79.0,,3.6,,63.0
169,»ÊªÍµµ,2006-04-08,7.5,15.3,,3.1,49.3,,2.1,1.23,360.0
169,»ÊªÍµµ,2006-04-09,9.2,16.7,5.5,11.7,91.9,,8.8,,105.0
169,»ÊªÍµµ,2006-04-10,8.7,13.2,3.5,6.0,99.0,,10.0,23.4,11.0
169,»ÊªÍµµ,2006-04-11,8.0,12.3,1.5,5.5,93.9,,6.6,11.4,17.0
169,»ÊªÍµµ,2006-04-12,5.3,9.1,,7.8,83.6,,6.9,,126.0
169,»ÊªÍµµ,2006-04-13,5.4,6.7,,8.3,76.6,,7.1,,68.0
169,»ÊªÍµµ,2006-04-14,5.7,12.4,,4.2,81.9,,4.6,,54.0
169,»ÊªÍµµ,2006-04-15,6.1,11.1,,3.8,80.0,,4.9,,56.0
169,»ÊªÍµµ,2006-04-16,3.5,7.1,,7.5,58.0,,0.5,,53.0
169,»ÊªÍµµ,2006-04-17,3.5,13.8,,9.1,73.9,,1.0,,48.0
169,»ÊªÍµµ,2006-04-18,9.4,17.1,,10.6,83.1,,5.8,,61.0
169,»ÊªÍµµ,2006-04-19,7.2,13.7,0.1,9.8,84.6,,6.4,8.57,106.0
169,»ÊªÍµµ,2006-04-20,6.2,10.4,,8.1,69.9,,0.3,,69.0
169,»ÊªÍµµ,2006-04-21,7.2,13.7,,4.1,61.3,,5.1,,52.0
169,»ÊªÍµµ,2006-04-22,5.1,9.2,8.0,4.1,89.1,,6.0,,41.0
169,»ÊªÍµµ,2006-04-23,6.1,15.7,,4.2,85.8,,4.0,1.18,69.0
169,»ÊªÍµµ,2006-04-24,5.8,16.1,,4.4,65.9,,0.0,,171.0
169,»ÊªÍµµ,2006-04-25,7.5,15.4,,2.7,48.5,,5.1,,100.0
169,»ÊªÍµµ,2006-04-26,9.0,14.3,0.5,3.4,63.3,,7.5,,38.0
169,»ÊªÍµµ,2006-04-27,5.3,12.4,,4.1,88.5,,4.8,4.7,38.0
169,»ÊªÍµµ,2006-04-28,4.3,12.0,,3.4,92.9,,7.0,9.67,43.0
169,»ÊªÍµµ,2006-04-29,6.5,12.7,9.0,5.0,97.5,,10.0,11.68,
169,»ÊªÍµµ,2006-04-30,7.5,25.7,,11.1,67.9,,2.3,1.6,104.0
169,»ÊªÍµµ,2006-05-01,9.4,16.6,,5.7,85.1,,7.0,11.37,54.0
169,»ÊªÍµµ,2006-05-02,9.8,17.9,,3.5,74.3,,0.8,,93.0
169,»ÊªÍµµ,2006-05-03,8.5,19.4,,3.5,79.3,,0.0,,59.0
169,»ÊªÍµµ,2006-05-04,9.4,18.4,,7.4,85.4,,2.8,,36.0
169,»ÊªÍµµ,2006-05-05,12.2,17.7,7.0,13.1,95.9,,9.3,8.17,49.0
169,»ÊªÍµµ,2006-05-06,10.3,17.8,70.0,8.2,98.4,,10.0,20.9,31.0
169,»ÊªÍµµ,2006-05-07,9.8,14.9,,3.9,94.1,,7.8,13.13,25.0
169,»ÊªÍµµ,2006-05-08,11.1,19.1,,2.8,97.0,,7.5,11.27,29.0
169,»ÊªÍµµ,2006-05-09,10.8,14.0,13.5,4.9,97.9,,9.6,10.73,24.0
169,»ÊªÍµµ,2006-05-10,10.9,14.2,9.5,6.3,97.1,,7.8,15.55,34.0
169,»ÊªÍµµ,2006-05-11,10.6,16.7,,5.6,77.1,,4.8,,50.0
169,»ÊªÍµµ,2006-05-12,10.0,15.1,3.0,2.9,85.4,,9.6,,46.0
169,»ÊªÍµµ,2006-05-13,10.1,15.3,0.1,4.3,76.0,,6.1,,43.0
169,»ÊªÍµµ,2006-05-14,10.4,20.9,,3.5,68.8,,4.0,,85.0
169,»ÊªÍµµ,2006-05-15,12.1,20.6,,3.4,71.1,,5.8,,104.0
169,»ÊªÍµµ,2006-05-16,11.8,21.1,,4.1,71.8,,5.8,,44.0
169,»ÊªÍµµ,2006-05-17,12.5,20.9,,2.7,71.8,,9.8,,49.0
169,»ÊªÍµµ,2006-05-18,12.6,18.1,8.5,3.3,75.0,,10.0,,61.0
169,»ÊªÍµµ,2006-05-19,12.0,14.4,21.0,9.8,90.5,,9.4,,50.0
169,»ÊªÍµµ,2006-05-20,12.7,19.1,,3.5,88.0,,0.4,,57.0
